answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
903617,1519807,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97,367,512,,PDF_Interchange Fees,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"ER, CIDCO, AURANGABAD, MAHARASHTRA, PIN: 431003 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS) RUPEES SEVENTY TWO THOUSAND NINE HUNDRED SIXTEEN AND NINTY ONE PAISE ONLY FOR MAHARASHTRA GRAMIN BANK GSTIN: 27AACAM8494M1ZT PAN: AACAM8494M STATE: MAHARASHTRA SHINMUKH RAMESH WASKHADE CN-SHANMUKH RAMES"
903620,1519807,1018520,MGBXUP|112220096,269,285,,PDF_Invoice Number,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"MAHARASHTRA GRAMIN BANK JIVANSHREE, PLOT NO.35, SECTOR G, TOWN CENTER, CIDCO, AURANGABAD, MAHARASHTRA, PIN: 431003 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91"
903628,1519808,1018522,"ADMIN OFFICE, 5TH FIR, MOGAVEERA BHAWAN, M.V.M EDUCATION CAMPUS MARG, OFF VEERA DESAI RD,AN DHERI W, MUMBAI",36,143,,PDF_Address,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"THE MOGAVEERA CO-OPERATIVE BANK LTD ADMIN OFFICE, 5TH FIR, MOGAVEERA BHAWAN, M.V.M EDUCATION CAMPUS MARG, OFF VEERA DESAI RD,AN DHERI W, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF "
903629,1519808,1018521,THE MOGAVEERA CO-OPERATIVE BANK LTD,0,35,,PDF_Bank Name,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"THE MOGAVEERA CO-OPERATIVE BANK LTD ADMIN OFFICE, 5TH FIR, MOGAVEERA BHAWAN, M.V.M EDUCATION CAMPUS MARG, OFF VEERA DESAI RD,AN DHERI W, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAA"
903570,1519805,1018523,24AAAAT3034C125,631,646,,PDF_GSTIN,ICIC_MDV1_UPI1_202302_D_MDV1UPI102230018.txt,") INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 63 25.46 MERCHANT TRANSACTIONS TOTAL 25.46 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 4.58 GRAND TOTAL 30.04 TOTAL (AMOUNT IN WORDS) RUPEES THIRTY AND FOUR PAISE ONLY FOR THE MANDVI NAGARIK SAHAKARI BANK LTD. GSTIN: 24AAAAT3034C125 PAN: AAAAT3034C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: ASHUTOSH BALVANTRAY UPADHYAY DATA: 23 MARCH 2023 14:35 REASON: DIGITALLY SIGNED"
903573,1519805,1018528,28-02-2023 ,94,105,,PDF_Invoice date,ICIC_MDV1_UPI1_202302_D_MDV1UPI102230018.txt,"THE MANDVI NAGARIK SAHAKARI BANK LTD. MAIN ROAD, MANDVI, SURAT, GUJARAT, 394160 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MDV1UP|102230018 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSA"
903578,1519805,1018526,"@9%% 0,00",480,489,,PDF_SGST / UGST @ 9 %,ICIC_MDV1_UPI1_202302_D_MDV1UPI102230018.txt," MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MDV1UP|102230018 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 63 25.46 MERCHANT TRANSACTIONS TOTAL 25.46 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 4.58 GRAND TOTAL 30.04 TOTAL (AMOUNT IN WORDS) RUPEES THIRTY AND FOUR PAISE ONLY FOR THE MANDVI NAGARIK SAHAKARI BANK LTD. GSTIN: 24AAAAT3034C125 PAN: AAAAT3034C STATE: GUJARAT APPROVAL SIGNATURE SIGNER: ASHUTOSH BALVANTRAY UPADHYAY DATA: 23 MARCH 2023 14:35 REASON: DIGITALLY SIGNED"
903581,1519806,1018519,27AAACI1195H1ZM,241,256,,ICICI GST NO,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt,"MEGHALAYA RURAL BANK 2ND FIR, MTC BLDG, POLICE BAZAR, SHILLONG INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MERXUP|102230038 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 1657 667.44 MERCHANT TRANSACTIONS 1663 1.35 TOTAL 668.79 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 120.38 GRAND TOTAL 789.17 TOTAL (AMOUNT IN WORDS) RUPEES S"
903586,1519806,1018525,@ 9% 0.00 ,457,467,,PDF_CGST @ 9%,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt," ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MERXUP|102230038 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 1657 667.44 MERCHANT TRANSACTIONS 1663 1.35 TOTAL 668.79 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 120.38 GRAND TOTAL 789.17 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN HUNDRED EIGHTY NINE AND SEVENTEEN PAISE ONLY FOR MEGHALAYA RURAL BANK GSTIN: 17AABAM4195Q1ZX PAN: AABAM4195Q STATE: MEGHALAYA SHEMPHANG LYNGDOH"
903588,1519806,1018523,17AABAM4195Q1ZX,638,653,,PDF_GSTIN,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt,"OR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 1657 667.44 MERCHANT TRANSACTIONS 1663 1.35 TOTAL 668.79 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 120.38 GRAND TOTAL 789.17 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN HUNDRED EIGHTY NINE AND SEVENTEEN PAISE ONLY FOR MEGHALAYA RURAL BANK GSTIN: 17AABAM4195Q1ZX PAN: AABAM4195Q STATE: MEGHALAYA SHEMPHANG LYNGDOH"
903594,1519806,1018528,28-02-2023,77,87,,PDF_Invoice date,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt,"MEGHALAYA RURAL BANK 2ND FIR, MTC BLDG, POLICE BAZAR, SHILLONG INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MERXUP|102230038 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANS"
903590,1519806,1018527,@ 18% 120.38,492,504,,PDF_IGST @ 18%,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt,"HARASHTRA STATE CODE :27 MERXUP|102230038 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 1657 667.44 MERCHANT TRANSACTIONS 1663 1.35 TOTAL 668.79 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 120.38 GRAND TOTAL 789.17 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN HUNDRED EIGHTY NINE AND SEVENTEEN PAISE ONLY FOR MEGHALAYA RURAL BANK GSTIN: 17AABAM4195Q1ZX PAN: AABAM4195Q STATE: MEGHALAYA SHEMPHANG LYNGDOH"
903598,1519806,1018526,"@9%% 0,00",477,486,,PDF_SGST / UGST @ 9 %,ICIC_MERX_UPI1_202302_D_MERXUPI102230038.txt,"E NO: STATE :MAHARASHTRA STATE CODE :27 MERXUP|102230038 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 1657 667.44 MERCHANT TRANSACTIONS 1663 1.35 TOTAL 668.79 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 120.38 GRAND TOTAL 789.17 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN HUNDRED EIGHTY NINE AND SEVENTEEN PAISE ONLY FOR MEGHALAYA RURAL BANK GSTIN: 17AABAM4195Q1ZX PAN: AABAM4195Q STATE: MEGHALAYA SHEMPHANG LYNGDOH"
903605,1519807,1018519,27AAACI1195H1ZM,293,308,,ICICI GST NO,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"MAHARASHTRA GRAMIN BANK JIVANSHREE, PLOT NO.35, SECTOR G, TOWN CENTER, CIDCO, AURANGABAD, MAHARASHTRA, PIN: 431003 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS"
903610,1519807,1018525,5561.47,518,525,,PDF_CGST @ 9%,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"MBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS) RUPEES SEVENTY TWO THOUSAND NINE HUNDRED SIXTEEN AND NINTY ONE PAISE ONLY FOR MAHARASHTRA GRAMIN BANK GSTIN: 27AACAM8494M1ZT PAN: AACAM8494M STATE: MAHARASHTRA SHINMUKH RAMESH WASKHADE CN-SHANMUKH RAMESH WANKHADE, C"
903613,1519807,1018523,27AACAM8494M1ZT,719,734,,PDF_GSTIN,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt," FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS) RUPEES SEVENTY TWO THOUSAND NINE HUNDRED SIXTEEN AND NINTY ONE PAISE ONLY FOR MAHARASHTRA GRAMIN BANK GSTIN: 27AACAM8494M1ZT PAN: AACAM8494M STATE: MAHARASHTRA SHINMUKH RAMESH WASKHADE CN-SHANMUKH RAMESH WANKHADE, C-IN C.MAHARASHTRA GRAMIN BARK OU-ACCOUNTS & INVESTMENT DEPARTMENT PULLCODE- 431010 S-MAHARASHTRA IAM APPROVING THIS DOCUMENT 24.01.2023 18:51"
903615,1519807,1018527,"@ 18% 0,00",554,564,,PDF_IGST @ 18%,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS) RUPEES SEVENTY TWO THOUSAND NINE HUNDRED SIXTEEN AND NINTY ONE PAISE ONLY FOR MAHARASHTRA GRAMIN BANK GSTIN: 27AACAM8494M1ZT PAN: AACAM8494M STATE: MAHARASHTRA SHINMUKH RAMESH WASKHADE CN-SHANMUKH RAMESH WANKHADE, C-IN C.MAHARASHTRA GRAMIN BARK OU-ACCOUN"
903618,1519807,1018528, 31-12-2022 ,128,140,,PDF_Invoice date,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"MAHARASHTRA GRAMIN BANK JIVANSHREE, PLOT NO.35, SECTOR G, TOWN CENTER, CIDCO, AURANGABAD, MAHARASHTRA, PIN: 431003 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSA"
903622,1519807,1018526,@9%% 5561.47,536,548,,PDF_SGST / UGST @ 9 %,ICIC_MGBX_UPI1_202212_D_MGBXUPI112220096.txt,"TATE :MAHARASHTRA STATE CODE :27 MGBXUP|112220096 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 167303 61759.72 MERCHANT TRANSACTIONS 167667 34.25 TOTAL 61793.97 CGST 5561.47 SGST/UGST @9%% 5561.47 IGST @ 18% 0,00 GRAND TOTAL 72916.91 TOTAL (AMOUNT IN WORDS) RUPEES SEVENTY TWO THOUSAND NINE HUNDRED SIXTEEN AND NINTY ONE PAISE ONLY FOR MAHARASHTRA GRAMIN BANK GSTIN: 27AACAM8494M1ZT PAN: AACAM8494M STATE: MAHARASHTRA SHINMUKH RAMESH WASKHADE CN-SHANMUKH RAMESH WANKHADE, C-IN C.MAHARASHTRA GRAMI"
903626,1519808,1018519,27AAACI1195H1ZM,330,345,,ICICI GST NO,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"K LTD ADMIN OFFICE, 5TH FIR, MOGAVEERA BHAWAN, M.V.M EDUCATION CAMPUS MARG, OFF VEERA DESAI RD,AN DHERI W, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN W"
903630,1519808,1018525,604.53,562,568,,PDF_CGST @ 9%,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,VOICE NO: STATE :MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN CHOUDHARY DAT
903632,1519808,1018523, 27AAAAT3999G2ZO,762,778,,PDF_GSTIN,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"F FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN CHOUDHARY DATE: TUESDAY, APRIL 11, 2023 5:20 PM REASON: DIGITALLY SIGNED"
903635,1519808,1018527,@ 18% 0.00,596,606,,PDF_IGST @ 18%,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt," CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN CHOUDHARY DATE: TUESDAY, APRIL 11, 2023 5:20 PM REA"
903711,1519812,1018524,INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82,320,461,,PDF_Interchange Fees,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,"D. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) RUPEES NINETEEN THOUSAND THREE HUNDRED THIRTY AND FIFTY SIX PAISE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA:"
903713,1519812,1018520,NKGSUPI112220085,221,237,,PDF_Invoice Number,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TO"
903715,1519812,1018529,DIGITALLY SIGNED,790,806,,Signature Remarks,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) RUPEES NINETEEN THOUSAND THREE HUNDRED THIRTY AND FIFTY SIX PAISE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA: 24 MARCH 2023 15:52 REASON: DIGITALLY SIGNED
903718,1519813,1018522,"LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI",23,66,,PDF_Address,ICIC_NKGS_UPI1_202302_D_NKGSUPI102230084.txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI102230084 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 9"
903719,1519813,1018521,NKGSB CO-OP. BANK LTD,0,21,,PDF_Bank Name,ICIC_NKGS_UPI1_202302_D_NKGSUPI102230084.txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI102230084 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) I"
903724,1519813,1018524,INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 37179 15355.03 MERCHANT TRANSACTIONS 37219 .70 TOTAL 15362.73,320,460,,PDF_Interchange Fees,ICIC_NKGS_UPI1_202302_D_NKGSUPI102230084.txt,"D. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI102230084 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 37179 15355.03 MERCHANT TRANSACTIONS 37219 .70 TOTAL 15362.73 CGST 1382.66 SGST/UGST @9%% 1382.66 IGST @ 18% 0,00 GRAND TOTAL 18128.05 TOTAL (AMOUNT IN WORDS) RUPEES EIGHTEEN THOUSAND ONE HUNDRED TWENTY EIGHT AND FIVE PALSE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA: "
